_id,title,content,total_like,tags
29782424,Console log is not working with Netbeans (Android emulator and Cordova),"<p>Everything works fine except there is no output when calling <code>console.log(...)</code> in the Browser window log (Netbeans). </p>

<p>I created a new HTML5 (Cordova Application) project in Netbeans. </p>

<p>I start the android emulator (Intel Atom x86 API Level 19. Galaxy Nexus. With <code>Use Host GPU</code> option checked). Then build/run the project <code>BUILD SUCCESSFUL (total time: 10 seconds)</code> and I can see the app running in the emulator with the 'Device is ready' text blinking.</p>

<p>But there is not console log output. I have made sure the Debugger Console plugin is selected (inside the project properties). I also have added <code>android:debuggable=""true""</code> inside <code>&lt;application .../&gt;</code> tag in AndroidManifest.xml file. And still no console log output.</p>

<p>I have also tested with API 21 and still no ouput from <code>console.log</code></p>

<p>What am I missing?</p>

<p>I'm using cordova 4.3.0, Netbeans 8.0.2, Java version: 1.8.0_45, Apache Ant 1.9.4.</p>

<p>Thanks in advance.</p>

<p><strong>UPDATE:</strong> I can see the log entry with DDMS but since I'm using <code>Use Host GPU</code>, Logcat is spammed with an error and by the looks of it, the filter doesn't work as expected and sometimes it stops logging for whatever reason (DDMS). At least I know the <code>console.log</code> call works inside the javascript. By the looks of it, DDMS is buggy.</p>",0,javascript|android|cordova|logging|netbeans
29834848,How to Get the UID for a Row in Kendo Grid Without Using Grid.Select(),"<p>We are building a heads-down data entry application using Kendo, and make heavy use of Kendo Grid. Using <code>selectable='row'</code> or <code>selectable='col'</code> in the grid is problematic because the user is entering data without using the mouse, but navigating the grid using tab key. The visual row/cell selector does not follow the actual active row and cell. </p>

<p>Question: How can I get the <strong>row index</strong> and/or the <strong>uid</strong> of the row in the grid with selectable turned off and without using grid.select()?</p>

<p>Here's the grid setup code:</p>

<pre><code>            $(""#"" + target).kendoGrid({
                dataSource: gridDs,
                edit: gridCellEdit,
                height: applet.height,
                editable: {
                    createAt: 'bottom'
                },
                filterable: true,
                sortable: true,
                navigatable: true,
                resizable: true,
                reorderable: true,
                scrollable: { virtual: true },
                columns: gridColumns,
                dataBound: monitorKeyboard
                }
            });

    function gridCellEdit(e) {
          var uid = $('#grid_active_cell').closest('tr').data('uid');
          console.log(uid);
     }
</code></pre>",2,javascript|kendo-ui|kendo-grid
29971324,How to pass a formatted query to findOne() in mongo using node.js,"<p>I've one Restful service developed using node.js which takes some values from a user. According to the values given it reformats a query string. But, Whenever I want to pass this query to findone() of mongoDB and calls that service it showing ""query selector must be an object"" message on browser.</p>

<pre><code>var query = ""{"" ;
if( orderNo == "" ""){
        // Don't append anything
}else{
        query = query + ""'orderNo' : "" + orderNo ;
}
.
.
.
query = query + ""}"";
</code></pre>

<p>And, I also tried like below :</p>

<pre><code>var query = {};
query[orderNo] = orderNo;

db.collection('*****').findOne(query, function(err, item) {
     console.log(item);
     res.jsonp(item);
});
</code></pre>

<p>In both cases I'm getting the same result in browser.
Anyone guide me how I can query these kind of queries in MongoDB.</p>",0,javascript|node.js|mongodb
29898467,How to use only email validation by pattern in AngularJS 1.2?,"<p>In other words I want to disable angular email validation and use only ng-pattern validation. How I can do it?</p>

<p><a href=""http://plnkr.co/edit/Eq6AFi3MPWLHxXwxHCls?p=preview"" rel=""nofollow"">Plunker example</a> (<code>me&amp;@example.com</code> need to be valid email address)</p>",0,javascript|angularjs|validation|email-validation
29961992,Javascript Intl DatetimeFormatter as (ISO_8601|custom) output pattern,"<p>I want to use <a href=""https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Global_Objects/DateTimeFormat"" rel=""nofollow"">Intl.DateTimeFormat</a> but with custom pattern for output.
I use this method for php version of ICU dateformat and it's work well.</p>

<pre><code>$fmt = datefmt_create(
    'fa_IR@calendar=persian',
    IntlDateFormatter::FULL,
    IntlDateFormatter::FULL,
    'Asia/Tehran',
    IntlDateFormatter::TRADITIONAL,
    'EEEE d MMMM yyyy HH:mm' // as ISO_8601
);

echo datefmt_format($fmt, time()) . ""\n"";
// پنجشنبه ۱۰ اردیبهشت ۱۳۹۴ ۱۲:۱۲
</code></pre>

<p>How can i set pattern as ICU documentation in Intl.DateTimeFormat like php version of ICU date time formatter.</p>

<p>My javascript code</p>

<pre><code>console.log(new Intl.DateTimeFormat('fa-IR-u-ca-persian').format(new Date()));
</code></pre>

<p>How can iset ISO_8601 pattern in my javascript format pattern like <code>EEEE d MMMM yyyy HH:mm</code> or <code>MM yy dd</code> or etc ?</p>

<p><a href=""http://en.wikipedia.org/wiki/ISO_8601"" rel=""nofollow"">ISO_8601</a></p>

<p><a href=""http://php.net/manual/en/intldateformatter.format.php"" rel=""nofollow"">PHP IntlDateFormatter::format</a></p>

<p><a href=""http://www.icu-project.org/apiref/icu4c/udat_8h.html#details"" rel=""nofollow"">ICU Date formatter</a></p>

<p><a href=""http://www.icu-project.org/apiref/icu4c/classSimpleDateFormat.html#details"" rel=""nofollow"">ICU Date formats</a></p>",2,javascript|icu|intl|ecmascript-intl
30030402,Custom Url scheme to open file,<p>Ive searched a lot of docs maybe im just not reading the right ones. I want to create a custom url scheme that opens a specified path so i.e. customSheme://desktop/videoFile.mov and have the default application open the file.</p>,0,javascript|windows|macos|launch|url-scheme
29912567,How to Automate Tests using Protractor with Appium and IOS-Simulator on MAC,"<p>Do you know if there is possible way to run automated tests using Protractor (or WebDriverJS) on MAC with Appium and IOS-Simulator?</p>

<p>We didn't succeed to run tests with the following config file, otherwise it works fine with Selenium 2.0 - WebDriver,</p>

<p>The following is the config file (protractor):</p>

<pre><code>exports.config = {
  seleniumAddress: 'http://192.168.8.2:4723/wd/hub', 
   specs: ['todo-spec.js'],
  capabilities: {
    browserName: 'safari',
    'appium-version': '1.3.7',
    platformName: 'iOS',
    platformVersion: '8.2',
    deviceName: 'iPhone 5s'
  },  
  jasmineNodeOpts: {
    showColors: true,
    defaultTimeoutInterval: 90000  
  }  
};
</code></pre>",2,javascript|selenium|webdriver|protractor|appium
29950772,Loop through store to validate column in grid,"<p>How can i loop through my store in a grid to validate a whole column? I know how to query the grid and store but how do i loop in it to check if that specific column has what I'm checking for?</p>

<pre><code>var grid = Ext.ComponentQuery.query('gridItemID')[0]; //query grid
grid.getStore().data.items[0].raw['HeaderOfColumnIWant']; //get column header
//now how to loop in store to validate what is in that column
</code></pre>",0,javascript|extjs|gridview|extjs5|extjs-stores
30120943,Download xls file with CasperJS/PhantomJS,"<p>I want to scrape a website that is containing an excel file that I want to download.
The download part works, but when I open the file I see a forbidden message that is saying that downloading of the file is not allowed.   </p>

<pre><code>var page = require('webpage').create(),
    domain = 'http://www.fagg-afmps.be',
    fs = require('fs');

phantom.casperPath = 'C:/casperjs';
phantom.injectJs('C:/casperjs/bin/bootstrap.js');

fs.changeWorkingDirectory(""C:\Projects\Inactive medicins"");

var casper = require('casper').create({
    pageSettings: {
        webSecurityEnabled: false,
        verbose: true
    }
});

casper.userAgent(""Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2049.0 Safari/537.36"")

casper.start(domain + '/nl/');

casper.then(function(){
    var xlsLinkOriginal = this.evaluate(function(){
        return $('.XLSLink').attr('href');
    });

    var filename = xlsLinkOriginal.substring(xlsLinkOriginal.lastIndexOf('/') + 1);
    var linkPath = domain + xlsLinkOriginal.substring(0,xlsLinkOriginal.lastIndexOf('/') + 1);

    try{
        //file information
        this.echo('filename: ' + unescape(filename));
        this.echo('path: ' + linkPath + unescape(filename));

        this.download(linkPath, unescape(filename));
    }catch(e){
        this.echo(e);
    }
}); 
casper.run(function() {
    this.echo('Done.').exit();
});
</code></pre>

<p>Do I need to add some headers to get it working? Or what could be the problem?</p>",0,javascript|excel|phantomjs|casperjs
29991962,Facebook SDK Login in android,"<p>i'm trying to use a Facebook login in my app, in my fragment activity i've got 4 tabs and i want to display and use Facebook login in the last tab, but when i run it it shows me Facebook login button in every tabs and it doesn't work when i click on it, also app closes in 1 minute</p>

<p>this is the simpleFragement activity code:</p>

<pre><code>package com.tekinarslan.material.sample;

import android.os.Bundle;
import android.support.v4.app.Fragment;
import android.view.LayoutInflater;
import android.view.View;
import android.view.ViewGroup;

import android.webkit.WebView;
import android.webkit.WebViewClient;

import com.facebook.CallbackManager;
import com.facebook.FacebookCallback;
import com.facebook.FacebookException;
import com.facebook.login.LoginResult;
import com.facebook.login.widget.LoginButton;

import static com.tekinarslan.material.sample.R.layout.page;

public class SampleFragment extends Fragment {

    private static final String ARG_POSITION = ""position"";
    private WebView myWebView;
    private String LOG_TAG = ""AndroidWebViewActivity"";

    private int position;

    public static SampleFragment newInstance(int position) {
        SampleFragment f = new SampleFragment();
        Bundle b = new Bundle();
        b.putInt(ARG_POSITION, position);
        f.setArguments(b);
        return f;
    }

    @Override
    public View onCreateView(LayoutInflater inflater, ViewGroup container, Bundle savedInstanceState) {

        position = getArguments().getInt(ARG_POSITION);
        View rootView = inflater.inflate(page, container, false);

        ProgressBarCircular progressBarCircular = (ProgressBarCircular) rootView.findViewById(R.id.progress);
        FloatingActionButton fab = (FloatingActionButton) rootView.findViewById(R.id.fabButton);
        WebView webView = (WebView) rootView.findViewById(R.id.webView);

        fab.setDrawableIcon(getResources().getDrawable(R.drawable.plus));




            switch (position) {
            case 0:


                webView.loadUrl(""http://www.google.com"");



                break;
            case 1:

                webView.loadUrl(""http://www.google.com"");

                break;
            case 2:

                webView.loadUrl(""http://www.google.com"");

                break;
            case 3:

                LoginButton loginButton = (LoginButton) rootView.findViewById(R.id.login_button);
                loginButton.setReadPermissions(""user_friends"");
                // If using in a fragment
                loginButton.setFragment(this);
                // Other app specific specialization

                // Callback registration
                CallbackManager callbackManager = null;
                loginButton.registerCallback(callbackManager, new FacebookCallback&lt;LoginResult&gt;() {
                    @Override
                    public void onSuccess(LoginResult loginResult) {
                        // App code
                    }

                    @Override
                    public void onCancel() {
                        // App code
                    }

                    @Override
                    public void onError(FacebookException exception) {
                        // App code
                    }
                });
                break;
                    }

        return rootView;
    }
}
</code></pre>

<p><strong>UP</strong></p>

<p><strong>EDIT1</strong></p>

<p>This is my hosting activity</p>

<pre><code>package com.tekinarslan.material.sample;

import android.content.res.Configuration;
import android.graphics.Color;
import android.os.Bundle;
import android.support.v4.view.ViewPager;
import android.support.v4.widget.DrawerLayout;
import android.support.v7.app.ActionBarActivity;
import android.support.v7.app.ActionBarDrawerToggle;
import android.support.v7.widget.Toolbar;
import android.view.Gravity;
import android.view.MenuItem;
import android.view.View;
import android.widget.AdapterView;
import android.widget.ArrayAdapter;
import android.widget.ListView;

import com.facebook.CallbackManager;
import com.facebook.FacebookSdk;


public class SampleActivity extends ActionBarActivity {

    private DrawerLayout mDrawerLayout;
    private ActionBarDrawerToggle drawerToggle;

    private ListView mDrawerList;
    ViewPager pager;
    private String titles[] = new String[]{""Sample Tab 1"", ""Sample Tab 2"", ""Sample Tab 3"", ""Sample Tab 4""};
    private Toolbar toolbar;

    SlidingTabLayout slidingTabLayout;

    @Override
    protected void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.activity_sample);
        FacebookSdk.sdkInitialize(getApplicationContext());
        CallbackManager callbackManager = CallbackManager.Factory.create();

        mDrawerLayout = (DrawerLayout) findViewById(R.id.drawer_layout);
        mDrawerList = (ListView) findViewById(R.id.navdrawer);
        toolbar = (Toolbar) findViewById(R.id.toolbar);
        if (toolbar != null) {
            setSupportActionBar(toolbar);
            toolbar.setNavigationIcon(R.drawable.ic_ab_drawer);
        }
        pager = (ViewPager) findViewById(R.id.viewpager);
        slidingTabLayout = (SlidingTabLayout) findViewById(R.id.sliding_tabs);
        pager.setAdapter(new ViewPagerAdapter(getSupportFragmentManager(), titles));

        slidingTabLayout.setViewPager(pager);
        slidingTabLayout.setCustomTabColorizer(new SlidingTabLayout.TabColorizer() {
            @Override
            public int getIndicatorColor(int position) {
                return Color.WHITE;
            }
        });
        drawerToggle = new ActionBarDrawerToggle(this, mDrawerLayout, toolbar, R.string.app_name, R.string.app_name);
        mDrawerLayout.setDrawerListener(drawerToggle);
        String[] values = new String[]{
                ""DEFAULT"", ""RED"", ""BLUE"", ""MATERIAL GREY""
        };
        ArrayAdapter&lt;String&gt; adapter = new ArrayAdapter&lt;String&gt;(this,
                android.R.layout.simple_list_item_1, android.R.id.text1, values);
        mDrawerList.setAdapter(adapter);
        mDrawerList.setOnItemClickListener(new AdapterView.OnItemClickListener() {
            @Override
            public void onItemClick(AdapterView&lt;?&gt; parent, View view,
                                    int position, long id) {
                switch (position) {
                    case 0:
                        mDrawerList.setBackgroundColor(getResources().getColor(R.color.material_deep_teal_500));
                        toolbar.setBackgroundColor(getResources().getColor(R.color.material_deep_teal_500));
                        slidingTabLayout.setBackgroundColor(getResources().getColor(R.color.material_deep_teal_500));
                        mDrawerLayout.closeDrawer(Gravity.START);
                        break;
                    case 1:
                        mDrawerList.setBackgroundColor(getResources().getColor(R.color.red));
                        toolbar.setBackgroundColor(getResources().getColor(R.color.red));
                        slidingTabLayout.setBackgroundColor(getResources().getColor(R.color.red));
                        mDrawerLayout.closeDrawer(Gravity.START);

                        break;
                    case 2:
                        mDrawerList.setBackgroundColor(getResources().getColor(R.color.blue));
                        toolbar.setBackgroundColor(getResources().getColor(R.color.blue));
                        slidingTabLayout.setBackgroundColor(getResources().getColor(R.color.blue));
                        mDrawerLayout.closeDrawer(Gravity.START);

                        break;
                    case 3:
                        mDrawerList.setBackgroundColor(getResources().getColor(R.color.material_blue_grey_800));
                        toolbar.setBackgroundColor(getResources().getColor(R.color.material_blue_grey_800));
                        slidingTabLayout.setBackgroundColor(getResources().getColor(R.color.material_blue_grey_800));
                        mDrawerLayout.closeDrawer(Gravity.START);

                        break;
                }

            }
        });
    }

    @Override
    public boolean onOptionsItemSelected(MenuItem item) {

        if (drawerToggle.onOptionsItemSelected(item)) {
            return true;
        }

        switch (item.getItemId()) {
            case android.R.id.home:
                mDrawerLayout.openDrawer(Gravity.START);
                return true;
        }

        return super.onOptionsItemSelected(item);
    }


    @Override
    protected void onPostCreate(Bundle savedInstanceState) {
        super.onPostCreate(savedInstanceState);
        drawerToggle.syncState();
    }

    @Override
    public void onConfigurationChanged(Configuration newConfig) {
        super.onConfigurationChanged(newConfig);
        drawerToggle.onConfigurationChanged(newConfig);
    }

}
</code></pre>

<p><strong>EDIT2</strong></p>

<p>i added this two lines </p>

<pre><code> protected void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        FacebookSdk.sdkInitialize(getApplicationContext());
        CallbackManager callbackManager = CallbackManager.Factory.create();
        setContentView(R.layout.activity_sample);
</code></pre>

<p>But the app, closes when i click on Facebook button or slide the tabs</p>

<p><strong>EDIT 3</strong></p>

<p>Now here is the logcat:
<code>05-02 19:18:54.784  24164-24164/com.tekinarslan.material.sample E/AndroidRuntime﹕ FATAL EXCEPTION: main
    Log in attempt failed: LoginActivity could not be started
            at com.facebook.login.LoginManager.startLogin(LoginManager.java:382)
            at com.facebook.login.LoginManager.logInWithReadPermissions(LoginManager.java:250)
            at com.facebook.login.widget.LoginButton$LoginClickListener.onClick(LoginButton.java:689)
            at com.facebook.FacebookButtonBase$1.onClick(FacebookButtonBase.java:310)
            at android.view.View.performClick(View.java:4475)
            at android.view.View$PerformClick.run(View.java:18786)
            at android.os.Handler.handleCallback(Handler.java:730)
            at android.os.Handler.dispatchMessage(Handler.java:92)
            at android.os.Looper.loop(Looper.java:176)
            at android.app.ActivityThread.main(ActivityThread.java:5419)
            at java.lang.reflect.Method.invokeNative(Native Method)
            at java.lang.reflect.Method.invoke(Method.java:525)
            at com.android.internal.os.ZygoteInit$MethodAndArgsCaller.run(ZygoteInit.java:1046)
            at com.android.internal.os.ZygoteInit.main(ZygoteInit.java:862)
            at dalvik.system.NativeStart.main(Native Method</code></p>",0,javascript|android|facebook|facebook-graph-api|android-activity
